"Entity ID","Yext ID","Entity Type","Address > City","Address > Region","City or Region","State Name"
"CaswellCountyNC","13141343","Internet City/State","","","Caswell County","North Carolina"
"PamlicoCountyNC","13141344","Internet City/State","","","Pamlico County","North Carolina"
"CardiffAL","13141345","Internet City/State","","","Cardiff","Alabama"
"CenterPointAL","13141346","Internet City/State","","","Center Point","Alabama"
"FairviewAL","13141347","Internet City/State","","","Fairview","Alabama"
"JasperCityAL","13141348","Internet City/State","","","Jasper City","Alabama"
"HelenaCityAL","13141349","Internet City/State","","","Helena City","Alabama"
"BellCudahyCA","13141350","Internet City/State","","","Bell Cudahy","California"
"MaxwellGunterAirForceAL","13141351","Internet City/State","","","Maxwell Gunter Air Force","Alabama"
"ChicoCA","13141352","Internet City/State","","","Chico","California"
"FresnoCA","13141353","Internet City/State","","","Fresno","California"
"IrwindaleCA","13141354","Internet City/State","","","Irwindale","California"
"MontereyCA","13141355","Internet City/State","","","Monterey","California"
"RedingtonShoresFL","13141356","Internet City/State","","","Redington Shores","Florida"
"CamphmsmithHI","13141357","Internet City/State","","","Camphmsmith","Hawaii"
"GermanIL","13141358","Internet City/State","","","German","Illinois"
"StJacobCityIL","13141359","Internet City/State","","","St Jacob City","Illinois"
"WebsterCountyIN","13141360","Internet City/State","","","Webster County","Indiana"
"MissionHillsKS","13141361","Internet City/State","","","Mission Hills","Kansas"
"HollowCreekKY","13141362","Internet City/State","","","Hollow Creek","Kentucky"
"HuntersHollowKY","13141363","Internet City/State","","","Hunters Hollow","Kentucky"
"HurstbourneAcresKY","13141364","Internet City/State","","","Hurstbourne Acres","Kentucky"
"LynnviewKY","13141365","Internet City/State","","","Lynnview","Kentucky"
"SpringValleyKY","13141366","Internet City/State","","","Spring Valley","Kentucky"
"StrathmoorKY","13141367","Internet City/State","","","Strathmoor","Kentucky"
"WildwoodKY","13141368","Internet City/State","","","Wildwood","Kentucky"
"BaringME","13141369","Internet City/State","","","Baring","Maine"
"MtVernonME","13141370","Internet City/State","","","Mt Vernon","Maine"
"AetnaMI","13141371","Internet City/State","","","Aetna","Michigan"
"AlbeeMI","13141372","Internet City/State","","","Albee","Michigan"
"AlohaMI","13141373","Internet City/State","","","Aloha","Michigan"
"AlpineMI","13141374","Internet City/State","","","Alpine","Michigan"
"BanksMI","13141375","Internet City/State","","","Banks","Michigan"
"BreitungMI","13141376","Internet City/State","","","Breitung","Michigan"
"BroomfieldMI","13141377","Internet City/State","","","Broomfield","Michigan"
"ChesterMI","13141378","Internet City/State","","","Chester","Michigan"
"ChurchillMI","13141379","Internet City/State","","","Churchill","Michigan"
"CooperMI","13141380","Internet City/State","","","Cooper","Michigan"
"HayMI","13141381","Internet City/State","","","Hay","Michigan"
"ImlayMI","13141382","Internet City/State","","","Imlay","Michigan"
"JeromeMI","13141383","Internet City/State","","","Jerome","Michigan"
"JonesfieldMI","13141384","Internet City/State","","","Jonesfield","Michigan"
"MortonMI","13141385","Internet City/State","","","Morton","Michigan"
"MunroMI","13141386","Internet City/State","","","Munro","Michigan"
"ParadiseMI","13141387","Internet City/State","","","Paradise","Michigan"
"PavilionMI","13141388","Internet City/State","","","Pavilion","Michigan"
"PineMI","13141389","Internet City/State","","","Pine","Michigan"
"PleasantviewMI","13141390","Internet City/State","","","Pleasantview","Michigan"
"ShiawasseeMI","13141391","Internet City/State","","","Shiawassee","Michigan"
"SpauldingMI","13141392","Internet City/State","","","Spaulding","Michigan"
"StIgnaceMI","13141393","Internet City/State","","","St Ignace","Michigan"
"StronachMI","13141394","Internet City/State","","","Stronach","Michigan"
"SkylineMN","13141395","Internet City/State","","","Skyline","Minnesota"
"SummerfieldMI","13141396","Internet City/State","","","Summerfield","Michigan"
"BellaVillaMO","13141397","Internet City/State","","","Bella Villa","Missouri"
"BelleriveMO","13141398","Internet City/State","","","Bellerive","Missouri"
"FlordellHillsMO","13141399","Internet City/State","","","Flordell Hills","Missouri"
"TwinOaksMO","13141400","Internet City/State","","","Twin Oaks","Missouri"
"ButteBozemanMT","13141401","Internet City/State","","","Butte Bozeman","Montana"
"BlackBrookNY","13141402","Internet City/State","","","Black Brook","New York"
"CanadiceNY","13141403","Internet City/State","","","Canadice","New York"
"DanbyNY","13141404","Internet City/State","","","Danby","New York"
"DanubeNY","13141405","Internet City/State","","","Danube","New York"
"DixNY","13141406","Internet City/State","","","Dix","New York"
"EastBloomfieldNY","13141407","Internet City/State","","","East Bloomfield","New York"
"GeorgeNY","13141408","Internet City/State","","","George","New York"
"GreenfieldNY","13141409","Internet City/State","","","Greenfield","New York"
"JacksonNY","13141410","Internet City/State","","","Jackson","New York"
"JerusalemNY","13141411","Internet City/State","","","Jerusalem","New York"
"NewsteadNY","13141412","Internet City/State","","","Newstead","New York"
"NorthumberlandNY","13141413","Internet City/State","","","Northumberland","New York"
"RathboneNY","13141414","Internet City/State","","","Rathbone","New York"
"StewartAirforceBaseNY","13141415","Internet City/State","","","Stewart Airforce Base","New York"
"RanloNC","13141417","Internet City/State","","","Ranlo","North Carolina"
"ElizabethCityCountyNC","13141418","Internet City/State","","","Elizabeth City County","North Carolina"
"SevenDevilsNC","13141419","Internet City/State","","","Seven Devils","North Carolina"
"WalkerNC","13141420","Internet City/State","","","Walker","North Carolina"
"BratenahlOH","13141421","Internet City/State","","","Bratenahl","Ohio"
"BrookParkOH","13141422","Internet City/State","","","Brook Park","Ohio"
"CanaanOH","13141423","Internet City/State","","","Canaan","Ohio"
"ChesterOH","13141424","Internet City/State","","","Chester","Ohio"
"ClevelandEastOH","13141425","Internet City/State","","","Cleveland East","Ohio"
"GenevaCityOH","13141426","Internet City/State","","","Geneva City","Ohio"
"GeorgeOH","13141427","Internet City/State","","","George","Ohio"
"GettysbergOH","13141428","Internet City/State","","","Gettysberg","Ohio"
"HambdenOH","13141429","Internet City/State","","","Hambden","Ohio"
"HighlandHeightsOH","13141430","Internet City/State","","","Highland Heights","Ohio"
"JerusalemOH","13141431","Internet City/State","","","Jerusalem","Ohio"
"MccombOH","13141432","Internet City/State","","","Mccomb","Ohio"
"MtVernonOH","13141433","Internet City/State","","","Mt Vernon","Ohio"
"MuskinghumOH","13141434","Internet City/State","","","Muskinghum","Ohio"
"ParkLayneOH","13141435","Internet City/State","","","Park Layne","Ohio"
"NewMarshfiedOH","13141436","Internet City/State","","","New Marshfied","Ohio"
"PeePeeOH","13141437","Internet City/State","","","Pee Pee","Ohio"
"RockyRidgeOH","13141438","Internet City/State","","","Rocky Ridge","Ohio"
"StLouisvilleOH","13141439","Internet City/State","","","St Louisville","Ohio"
"TruroOH","13141440","Internet City/State","","","Truro","Ohio"
"TymochteeOH","13141441","Internet City/State","","","Tymochtee","Ohio"
"JacksonPA","13141442","Internet City/State","","","Jackson","Pennsylvania"
"WhitehallOH","13141443","Internet City/State","","","Whitehall","Ohio"
"WesleyvillePA","13141444","Internet City/State","","","Wesleyville","Pennsylvania"
"GeorgeSC","13141445","Internet City/State","","","George","South Carolina"
"MatthewsSC","13141446","Internet City/State","","","Matthews","South Carolina"
"DecaturCityTN","13141447","Internet City/State","","","Decatur City","Tennessee"
"FarragutTN","13141448","Internet City/State","","","Farragut","Tennessee"
"LenoirTN","13141449","Internet City/State","","","Lenoir","Tennessee"
"MooreCountyTN","13141450","Internet City/State","","","Moore County","Tennessee"
"ViolaTN","13141451","Internet City/State","","","Viola","Tennessee"
"NorthEllisCountyTX","13141452","Internet City/State","","","North Ellis County","Texas"
"WoodcreekTX","13141453","Internet City/State","","","Woodcreek","Texas"
"IsleOfWightsmithfieldVA","13141454","Internet City/State","","","Isle Of Wightsmithfield","Virginia"
"WachapreagueVA","13141455","Internet City/State","","","Wachapreague","Virginia"
"CalumetWI","13141456","Internet City/State","","","Calumet","Wisconsin"
"CampbellWI","13141457","Internet City/State","","","Campbell","Wisconsin"
"EaglePointWI","13141458","Internet City/State","","","Eagle Point","Wisconsin"
"GreenfieldWI","13141459","Internet City/State","","","Greenfield","Wisconsin"
"KoshkonongWI","13141460","Internet City/State","","","Koshkonong","Wisconsin"
"OliverWI","13141461","Internet City/State","","","Oliver","Wisconsin"
"PrestonWI","13141462","Internet City/State","","","Preston","Wisconsin"
"RandallWI","13141463","Internet City/State","","","Randall","Wisconsin"
"SaratogaWI","13141464","Internet City/State","","","Saratoga","Wisconsin"
"ShorewoodWI","13141465","Internet City/State","","","Shorewood","Wisconsin"
"SomersWI","13141466","Internet City/State","","","Somers","Wisconsin"
"ThiensvilleWI","13141467","Internet City/State","","","Thiensville","Wisconsin"
"JonesCountyNC","13141468","Internet City/State","","","Jones County","North Carolina"
"CitrusCountyFL","13141469","Internet City/State","","","Citrus County","Florida"
"CowetaCountyGA","13141470","Internet City/State","","","Coweta County","Georgia"
"PickensCountySC","13141471","Internet City/State","","","Pickens County","South Carolina"
"FranklinCountyTN","13141472","Internet City/State","","","Franklin County","Tennessee"
"BarbourCountyAL","13141473","Internet City/State","","","Barbour County","Alabama"
"CoosaCountyAL","13141474","Internet City/State","","","Coosa County","Alabama"
"MontgomeryCountyAL","13141475","Internet City/State","","","Montgomery County","Alabama"
"ChaffeeCountyCO","13141476","Internet City/State","","","Chaffee County","Colorado"
"ShelbyCountyAL","13141477","Internet City/State","","","Shelby County","Alabama"
"HeardCountyGA","13141478","Internet City/State","","","Heard County","Georgia"
"JonesCountyGA","13141479","Internet City/State","","","Jones County","Georgia"
"LawaiHI","13141480","Internet City/State","","","Lawai","Hawaii"
"WarrickCountyIN","13141481","Internet City/State","","","Warrick County","Indiana"
"FayetteCountyKY","13141482","Internet City/State","","","Fayette County","Kentucky"
"LewisCountyKY","13141483","Internet City/State","","","Lewis County","Kentucky"
"NewberryMI","13141484","Internet City/State","","","Newberry","Michigan"
"TrimbleCountyKY","13141485","Internet City/State","","","Trimble County","Kentucky"
"BroomeCountyNY","13141486","Internet City/State","","","Broome County","New York"
"LewisCountyNY","13141487","Internet City/State","","","Lewis County","New York"
"CatawbaCountyNC","13141488","Internet City/State","","","Catawba County","North Carolina"
"NashCountyNC","13141489","Internet City/State","","","Nash County","North Carolina"
"CrawfordCountyOH","13141490","Internet City/State","","","Crawford County","Ohio"
"KlamathCountyOR","13141491","Internet City/State","","","Klamath County","Oregon"
"TetonCountyWY","13141492","Internet City/State","","","Teton County","Wyoming"
"LewisCountyTN","13141493","Internet City/State","","","Lewis County","Tennessee"
"BeauregardAL","13141494","Internet City/State","","","Beauregard","Alabama"
"DekalbAL","13141495","Internet City/State","","","Dekalb","Alabama"
"MontevalloCityAL","13141496","Internet City/State","","","Montevallo City","Alabama"
"EastvaleCA","13141497","Internet City/State","","","Eastvale","California"
"GrantValkariaFL","13141498","Internet City/State","","","Grant Valkaria","Florida"
"NorthRedingtonBFL","13141499","Internet City/State","","","North Redington B","Florida"
"IndianRocksFL","13141500","Internet City/State","","","Indian Rocks","Florida"
"BarbourCountyGA","13141501","Internet City/State","","","Barbour County","Georgia"
"CatoosaGA","13141502","Internet City/State","","","Catoosa","Georgia"
"HannibalIL","13141504","Internet City/State","","","Hannibal","Illinois"
"RileyIL","13141505","Internet City/State","","","Riley","Illinois"
"ShilohAnnexIL","13141506","Internet City/State","","","Shiloh Annex","Illinois"
"BullittKY","13141507","Internet City/State","","","Bullitt","Kentucky"
"FirebrickKY","13141508","Internet City/State","","","Firebrick","Kentucky"
"MinorLaneHeightsKY","13141509","Internet City/State","","","Minor Lane Heights","Kentucky"
"ThornhillKY","13141510","Internet City/State","","","Thornhill","Kentucky"
"BaldwinME","13141511","Internet City/State","","","Baldwin","Maine"
"CoplinME","13141512","Internet City/State","","","Coplin","Maine"
"RoqueBluffME","13141513","Internet City/State","","","Roque Bluff","Maine"
"AshlandMI","13141514","Internet City/State","","","Ashland","Michigan"
"BaldwinMI","13141515","Internet City/State","","","Baldwin","Michigan"
